SPY_Close,SPY_Volume,high-low,before_high-low
196.69717407226562,91366500,1.702889716811086,
197.8673553466797,78744400,0.9955365102996154,1.702889716811086
197.7101287841797,78379000,0.9606111053558379,0.9955365102996154
198.41751098632812,71559900,1.6155697175404669,0.9606111053558379
197.76255798339844,46939700,0.5676387417135516,1.6155697175404669
197.76255798339844,63771900,1.2575225552945142,0.5676387417135516
198.3214569091797,74650000,1.3186584263204963,1.2575225552945142
197.8236846923828,72113200,1.5631619182694294,1.3186584263204963
198.27781677246094,62717900,0.6200200561455347,1.5631619182694294
197.57916259765625,61240800,0.8558087743489295,0.6200200561455347
198.01576232910156,54793300,0.7859580991604673,0.8558087743489295
197.2822723388672,66608800,1.3885090764670451,0.7859580991604673
198.00698852539062,129168600,1.170188908321137,1.3885090764670451
197.49180603027344,75061600,1.3448422001376343,1.170188908321137
198.758056640625,95555300,1.5806308770780504,1.3448422001376343
200.4784393310547,84437700,0.9256858845663487,1.5806308770780504
200.26882934570312,59970700,0.6113052113134643,0.9256858845663487
199.9545135498047,59711100,0.7248225160029449,0.6113052113134643
198.71441650390625,79737300,1.5631617957785124,0.7248225160029449
198.69696044921875,75880800,1.1177948762338872,1.5631617957785124
198.77557373046875,79117700,1.4409036572406535,1.1177948762338872
198.90655517578125,69657600,1.1177948941625857,1.4409036572406535
200.27757263183594,80563200,0.95186981868045,1.1177948941625857
199.91958618164062,57790100,0.6898972892748816,0.95186981868045
199.9282684326172,57931200,0.8208834560525702,0.6898972892748816
200.19024658203125,51566200,0.9431418063472847,0.8208834560525702
201.3779296875,65955200,1.4932980481030995,0.9431418063472847
202.17257690429688,66015900,1.0042776549688028,1.4932980481030995
203.27293395996094,55182100,0.8907473356065907,1.0042776549688028
204.0850830078125,71109000,1.3535836782677109,0.8907473356065907
205.1505126953125,86785800,1.528236846650259,1.3535836782677109
204.975830078125,84722400,1.1439921420270593,1.528236846650259
205.2989044189453,77204100,1.0130055921679286,1.1439921420270593
206.52154541015625,88946100,1.0304751007786308,1.0130055921679286
206.33815002441406,62115200,0.6200199937820514,1.0304751007786308
206.47789001464844,74615900,1.170189534842251,0.6200199937820514
206.73983764648438,82381600,1.2051145738132334,1.170189534842251
207.06295776367188,56515400,0.8383394610292498,1.2051145738132334
206.5040740966797,96961900,0.8121422397662172,0.8383394610292498
209.39463806152344,149158200,1.7029030877704656,0.8121422397662172
208.0759735107422,70246000,1.1876587312707443,1.7029030877704656
208.20697021484375,81974300,0.7684890186721134,1.1876587312707443
207.58689880371094,55391500,0.9693390175638115,0.7684890186721134
206.9668731689453,65103700,0.8820192534240618,0.9693390175638115
206.5826873779297,78168800,1.0828697572918031,0.8820192534240618
206.84463500976562,90683900,1.3099170468425996,1.0828697572918031
207.5694580078125,81991700,1.248794517551488,1.3099170468425996
207.6742706298828,57256800,0.5414281782845478,1.248794517551488
206.87957763671875,59880800,0.9169446748058476,0.5414281782845478
208.66978454589844,96081800,1.8775557770766511,0.9169446748058476
208.2593231201172,78344000,0.9605977560600252,1.8775557770766511
207.8936004638672,89002100,0.8244546808217876,0.9605977560600252
207.66558837890625,52537000,0.9121544696445198,0.8244546808217876
204.99923706054688,131809300,3.534619818646803,0.9121544696445198
205.48159790039062,97569200,1.3682379747770312,3.534619818646803
205.26234436035156,100410300,1.5261055272180784,1.3682379747770312
205.11328125,112504900,1.8243088586328327,1.5261055272180784
204.9027557373047,87454500,2.026046037989488,1.8243088586328327
206.39381408691406,93483900,2.341794528904842,2.026046037989488
206.58673095703125,61950400,0.9472448588981308,2.341794528904842
207.24453735351562,56737900,1.096346350047071,0.9472448588981308
206.76217651367188,73733100,0.7279756558085637,1.096346350047071
206.40255737304688,85546500,1.8593991858292895,0.7279756558085637
206.53414916992188,56466200,0.8946225513191735,1.8593991858292895
205.92018127441406,108800600,2.4996753408318,0.8946225513191735
206.49903869628906,69135800,1.4120946945741366,2.4996753408318
206.28857421875,74412300,1.1928256398225585,1.4120946945741366
206.41134643554688,67615300,1.3419270544475808,1.1928256398225585
206.16578674316406,88045300,1.6138190102346073,1.3419270544475808
205.26234436035156,81864400,1.0437238481889892,1.6138190102346073
203.92921447753906,92880400,1.7366224877998775,1.0437238481889892
205.73599243164062,68405400,1.482262517108751,1.7366224877998775
205.12203979492188,83225800,1.2366820598138872,1.482262517108751
204.74493408203125,68699900,1.5524306215721992,1.2366820598138872
206.41134643554688,92572200,1.8155562402149883,1.5524306215721992
205.7535400390625,110389800,1.0349446866969743,1.8155562402149883
208.01638793945312,119209900,2.4996752533446625,1.0349446866969743
